State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Percent, All Ages","Poverty Percent, Age 0-17",Median Household Income
21,025,KY,Breathitt County,31.0,42.6,"33,005"
21,027,KY,Breckinridge County,16.9,23.9,"50,012"
21,029,KY,Bullitt County,11.1,13.7,"68,630"
21,031,KY,Butler County,18.2,23.8,"49,288"
21,033,KY,Caldwell County,16.1,23.5,"46,240"
21,035,KY,Calloway County,16.8,18.4,"49,263"
21,037,KY,Campbell County,11.1,13.4,"71,245"
21,039,KY,Carlisle County,15.6,25.4,"56,804"
21,041,KY,Carroll County,17.9,25.5,"49,814"
21,043,KY,Carter County,25.6,29.6,"43,538"
21,045,KY,Casey County,20.7,32.1,"38,320"
21,047,KY,Christian County,16.7,22.7,"48,416"
21,049,KY,Clark County,11.6,17.9,"60,774"
21,051,KY,Clay County,35.9,45.3,"30,700"
21,053,KY,Clinton County,22.6,33.5,"36,865"
21,055,KY,Crittenden County,18.9,29.4,"46,263"
21,057,KY,Cumberland County,22.5,31.2,"39,511"
21,059,KY,Daviess County,13.6,17.2,"59,304"
21,061,KY,Edmonson County,18.4,22.9,"47,734"
21,063,KY,Elliott County,26.6,32.4,"34,491"
21,065,KY,Estill County,22.6,30.0,"41,843"
21,067,KY,Fayette County,14.6,16.2,"61,269"
21,069,KY,Fleming County,17.4,24.1,"50,025"
21,071,KY,Floyd County,28.0,35.5,"36,253"
21,073,KY,Franklin County,13.3,18.1,"60,517"
21,075,KY,Fulton County,23.4,37.2,"35,630"
21,077,KY,Gallatin County,14.7,22.8,"57,345"
21,079,KY,Garrard County,14.4,20.7,"54,882"
21,081,KY,Grant County,12.7,19.2,"61,078"
21,083,KY,Graves County,16.2,22.2,"49,668"
21,085,KY,Grayson County,18.2,23.9,"45,695"
21,087,KY,Green County,19.5,27.5,"42,569"
21,089,KY,Greenup County,14.6,18.5,"54,292"
21,091,KY,Hancock County,12.6,16.8,"60,897"
21,093,KY,Hardin County,11.7,15.6,"61,224"
21,095,KY,Harlan County,33.2,43.8,"31,116"
21,097,KY,Harrison County,14.1,20.4,"58,535"
21,099,KY,Hart County,20.4,28.8,"50,074"
21,101,KY,Henderson County,12.4,17.7,"56,142"
21,103,KY,Henry County,14.0,19.5,"56,593"
21,105,KY,Hickman County,18.6,28.4,"49,328"
21,107,KY,Hopkins County,18.6,24.4,"49,883"
21,109,KY,Jackson County,25.2,36.1,"36,997"
21,111,KY,Jefferson County,14.5,19.2,"60,636"
21,113,KY,Jessamine County,13.8,18.1,"61,652"
21,115,KY,Johnson County,24.2,29.5,"41,013"
21,117,KY,Kenton County,12.6,16.8,"70,693"
21,119,KY,Knott County,32.0,39.0,"34,051"
21,121,KY,Knox County,35.1,42.2,"32,646"
21,123,KY,Larue County,15.5,20.8,"54,470"
21,125,KY,Laurel County,19.5,26.7,"48,950"
21,127,KY,Lawrence County,24.8,34.2,"42,750"
21,129,KY,Lee County,33.5,43.9,"29,143"
21,131,KY,Leslie County,29.8,36.3,"32,682"
21,133,KY,Letcher County,29.1,37.3,"34,897"
21,135,KY,Lewis County,22.6,31.4,"40,508"
21,137,KY,Lincoln County,19.3,24.4,"44,399"
21,139,KY,Livingston County,14.4,22.3,"48,371"
21,141,KY,Logan County,16.6,24.7,"53,519"
21,143,KY,Lyon County,14.8,19.7,"56,445"
21,145,KY,McCracken County,17.4,24.6,"60,504"
21,147,KY,McCreary County,33.5,40.3,"32,938"
21,149,KY,McLean County,13.6,18.8,"53,102"
21,151,KY,Madison County,16.6,17.6,"54,498"
21,153,KY,Magoffin County,33.2,47.0,"34,423"
21,155,KY,Marion County,15.8,21.2,"51,523"
21,157,KY,Marshall County,13.7,19.0,"57,802"
21,159,KY,Martin County,40.5,44.3,"29,387"
21,161,KY,Mason County,17.1,24.4,"49,924"
21,163,KY,Meade County,14.8,19.7,"58,839"
21,165,KY,Menifee County,27.8,42.0,"38,928"
21,167,KY,Mercer County,12.8,18.3,"53,336"
21,169,KY,Metcalfe County,19.3,31.8,"42,755"
21,171,KY,Monroe County,22.0,32.1,"41,638"
21,173,KY,Montgomery County,16.3,23.4,"51,831"
21,175,KY,Morgan County,26.3,31.0,"47,131"
21,177,KY,Muhlenberg County,20.9,29.2,"45,883"
21,179,KY,Nelson County,10.7,14.0,"62,036"
21,181,KY,Nicholas County,16.5,26.4,"46,547"
21,183,KY,Ohio County,16.3,21.0,"55,432"
21,185,KY,Oldham County,4.9,4.6,"109,181"
21,187,KY,Owen County,15.2,20.5,"55,321"
21,189,KY,Owsley County,35.6,43.5,"29,365"
21,191,KY,Pendleton County,14.8,20.8,"56,036"
21,193,KY,Perry County,29.9,37.5,"36,528"
21,195,KY,Pike County,30.1,39.6,"38,066"
21,197,KY,Powell County,22.8,32.0,"40,116"
21,199,KY,Pulaski County,19.1,25.4,"45,532"
21,201,KY,Robertson County,18.5,26.6,"51,177"
21,203,KY,Rockcastle County,21.3,29.1,"43,378"
21,205,KY,Rowan County,20.9,25.5,"52,451"
21,207,KY,Russell County,27.0,31.4,"40,454"
21,209,KY,Scott County,9.5,12.4,"71,961"
21,211,KY,Shelby County,9.4,12.2,"72,524"
21,213,KY,Simpson County,13.6,20.8,"58,531"
21,215,KY,Spencer County,7.4,9.1,"91,160"
21,217,KY,Taylor County,17.6,25.0,"50,258"
21,219,KY,Todd County,18.9,27.8,"51,189"
21,221,KY,Trigg County,17.2,27.9,"52,511"
21,223,KY,Trimble County,13.3,18.0,"62,902"
21,225,KY,Union County,18.4,22.4,"50,862"
21,227,KY,Warren County,14.8,20.4,"59,223"
21,229,KY,Washington County,12.8,17.8,"64,733"
21,231,KY,Wayne County,23.9,34.0,"38,651"
21,233,KY,Webster County,15.7,21.1,"52,575"
21,235,KY,Whitley County,27.6,33.5,"37,530"
21,237,KY,Wolfe County,29.0,42.6,"34,749"
21,239,KY,Woodford County,8.6,11.9,"76,942"
22,000,LA,Louisiana,19.5,26.9,"52,090"
22,001,LA,Acadia Parish,20.6,28.7,"44,648"
22,003,LA,Allen Parish,20.5,26.9,"43,192"
22,005,LA,Ascension Parish,11.4,14.7,"75,498"
22,007,LA,Assumption Parish,19.0,27.2,"42,404"
22,009,LA,Avoyelles Parish,30.5,45.0,"38,567"
22,011,LA,Beauregard Parish,15.9,20.4,"59,550"
22,013,LA,Bienville Parish,26.0,38.5,"38,093"
22,015,LA,Bossier Parish,15.2,19.9,"61,225"
22,017,LA,Caddo Parish,23.6,33.6,"44,968"
22,019,LA,Calcasieu Parish,18.3,23.6,"57,667"
22,021,LA,Caldwell Parish,22.7,31.7,"39,079"
22,023,LA,Cameron Parish,14.0,18.1,"62,457"
22,025,LA,Catahoula Parish,26.7,39.2,"38,006"
22,027,LA,Claiborne Parish,29.8,36.7,"36,115"
22,029,LA,Concordia Parish,33.7,55.7,"36,821"
22,031,LA,De Soto Parish,19.6,25.7,"48,007"
22,033,LA,East Baton Rouge Parish,19.2,26.9,"51,746"
22,035,LA,East Carroll Parish,39.9,50.5,"30,288"
22,037,LA,East Feliciana Parish,20.1,23.4,"51,296"
22,039,LA,Evangeline Parish,26.3,35.1,"37,707"
22,041,LA,Franklin Parish,24.0,36.6,"38,439"
22,043,LA,Grant Parish,20.6,25.6,"50,979"
22,045,LA,Iberia Parish,24.0,37.7,"47,391"
22,047,LA,Iberville Parish,22.5,27.8,"47,942"
22,049,LA,Jackson Parish,20.4,28.5,"45,481"
22,051,LA,Jefferson Parish,17.5,24.9,"56,080"
22,053,LA,Jefferson Davis Parish,17.2,23.5,"48,709"
22,055,LA,Lafayette Parish,17.7,26.3,"59,062"
22,057,LA,Lafourche Parish,15.7,20.8,"58,740"
22,059,LA,La Salle Parish,19.4,23.8,"47,205"
22,061,LA,Lincoln Parish,25.4,26.5,"40,384"
22,063,LA,Livingston Parish,12.0,16.3,"71,605"
22,065,LA,Madison Parish,35.3,48.1,"33,619"
22,067,LA,Morehouse Parish,30.9,42.9,"36,998"
22,069,LA,Natchitoches Parish,22.3,27.6,"43,381"
22,071,LA,Orleans Parish,25.2,36.8,"46,188"
22,073,LA,Ouachita Parish,25.5,31.1,"47,737"
22,075,LA,Plaquemines Parish,14.5,19.4,"68,765"
22,077,LA,Pointe Coupee Parish,18.8,27.3,"51,988"
22,079,LA,Rapides Parish,19.9,27.9,"47,316"
22,081,LA,Red River Parish,23.6,35.1,"40,724"
22,083,LA,Richland Parish,25.0,34.3,"39,804"
22,085,LA,Sabine Parish,19.7,28.6,"44,952"
22,087,LA,St. Bernard Parish,21.7,30.9,"46,938"
22,089,LA,St. Charles Parish,11.8,17.2,"70,224"
22,091,LA,St. Helena Parish,25.3,37.9,"41,937"
22,093,LA,St. James Parish,17.0,23.3,"60,466"
22,095,LA,St. John the Baptist Parish,16.8,27.3,"58,548"
22,097,LA,St. Landry Parish,26.3,34.4,"39,806"
22,099,LA,St. Martin Parish,18.4,26.4,"49,271"
22,101,LA,St. Mary Parish,22.9,32.2,"42,757"
22,103,LA,St. Tammany Parish,12.7,17.1,"68,616"
22,105,LA,Tangipahoa Parish,17.8,25.4,"51,596"
22,107,LA,Tensas Parish,32.1,47.7,"31,438"
22,109,LA,Terrebonne Parish,16.9,22.7,"59,482"
22,111,LA,Union Parish,20.8,29.1,"43,746"
22,113,LA,Vermilion Parish,20.2,27.2,"52,070"
22,115,LA,Vernon Parish,17.7,19.6,"51,401"
22,117,LA,Washington Parish,24.5,35.4,"39,363"
22,119,LA,Webster Parish,24.0,34.4,"41,436"
22,121,LA,West Baton Rouge Parish,15.2,21.2,"67,436"
22,123,LA,West Carroll Parish,22.4,32.2,"40,812"
22,125,LA,West Feliciana Parish,22.2,19.2,"69,086"
22,127,LA,Winn Parish,26.8,34.3,"44,942"
23,000,ME,Maine,11.2,13.8,"64,823"
23,001,ME,Androscoggin County,14.0,19.1,"61,411"
23,003,ME,Aroostook County,14.9,18.9,"51,770"
23,005,ME,Cumberland County,7.7,8.7,"80,484"
23,007,ME,Franklin County,11.7,15.7,"52,295"
23,009,ME,Hancock County,11.0,14.2,"57,001"
23,011,ME,Kennebec County,11.3,12.8,"60,449"
23,013,ME,Knox County,10.5,13.5,"68,786"
23,015,ME,Lincoln County,9.2,13.3,"65,638"
23,017,ME,Oxford County,15.1,20.9,"51,872"
23,019,ME,Penobscot County,14.6,15.7,"56,261"
23,021,ME,Piscataquis County,14.0,21.3,"49,999"
23,023,ME,Sagadahoc County,8.7,11.3,"75,624"
23,025,ME,Somerset County,14.8,19.2,"51,040"
23,027,ME,Waldo County,13.1,18.2,"58,262"
23,029,ME,Washington County,18.2,22.5,"42,755"
23,031,ME,York County,8.3,9.9,"73,794"
24,000,MD,Maryland,10.3,14.0,"90,129"
24,001,MD,Allegany County,16.4,22.4,"49,236"
24,003,MD,Anne Arundel County,6.2,7.9,"107,281"
24,005,MD,Baltimore County,9.8,14.2,"80,159"
24,009,MD,Calvert County,5.8,7.4,"117,459"
24,011,MD,Caroline County,13.5,20.3,"61,945"
24,013,MD,Carroll County,5.4,6.2,"102,006"
24,015,MD,Cecil County,10.9,15.1,"76,727"
24,017,MD,Charles County,6.7,9.2,"103,918"
24,019,MD,Dorchester County,15.0,25.7,"54,731"
24,021,MD,Frederick County,6.6,8.4,"104,253"
24,023,MD,Garrett County,11.0,17.1,"55,107"
24,025,MD,Harford County,7.6,10.2,"95,951"
24,027,MD,Howard County,6.2,7.4,"131,412"
24,029,MD,Kent County,12.0,20.2,"66,183"
24,031,MD,Montgomery County,8.5,11.4,"112,352"
24,033,MD,Prince George's County,11.5,15.7,"89,689"
24,035,MD,Queen Anne's County,8.0,10.5,"94,583"
24,037,MD,St. Mary's County,7.8,10.1,"106,539"
24,039,MD,Somerset County,23.6,30.4,"47,131"
24,041,MD,Talbot County,9.4,15.0,"78,931"
24,043,MD,Washington County,14.5,18.4,"65,433"
24,045,MD,Wicomico County,14.2,18.6,"61,848"
24,047,MD,Worcester County,10.3,16.5,"70,952"
24,510,MD,Baltimore city,22.9,33.8,"54,068"
25,000,MA,Massachusetts,10.4,12.8,"89,577"
25,001,MA,Barnstable County,8.0,11.3,"82,980"
25,003,MA,Berkshire County,10.9,15.4,"60,945"
25,005,MA,Bristol County,11.9,15.3,"72,857"
25,007,MA,Dukes County,7.6,12.6,"79,338"
25,009,MA,Essex County,9.6,12.2,"87,145"
25,011,MA,Franklin County,10.7,17.3,"68,948"
25,013,MA,Hampden County,17.0,24.8,"61,818"
25,015,MA,Hampshire County,11.7,11.0,"77,117"
25,017,MA,Middlesex County,7.7,8.3,"112,345"
25,019,MA,Nantucket County,5.9,6.0,"110,966"
25,021,MA,Norfolk County,6.9,6.8,"114,658"
25,023,MA,Plymouth County,7.5,8.5,"99,445"
25,025,MA,Suffolk County,18.5,25.1,"77,163"
25,027,MA,Worcester County,10.0,12.1,"84,583"
26,000,MI,Michigan,13.0,17.6,"63,444"
26,001,MI,Alcona County,12.6,26.3,"46,749"
26,003,MI,Alger County,12.6,17.0,"54,516"
26,005,MI,Allegan County,9.4,12.1,"73,873"
26,007,MI,Alpena County,15.5,23.7,"50,848"
26,009,MI,Antrim County,10.2,16.6,"59,430"
26,011,MI,Arenac County,14.9,22.9,"50,452"
26,013,MI,Baraga County,15.8,22.2,"46,656"
26,015,MI,Barry County,8.9,12.1,"68,380"
26,017,MI,Bay County,12.6,16.6,"56,681"
26,019,MI,Benzie County,9.3,14.1,"67,924"
26,021,MI,Berrien County,16.1,24.3,"57,554"
26,023,MI,Branch County,12.5,17.9,"60,481"
26,025,MI,Calhoun County,13.7,19.9,"55,639"
26,027,MI,Cass County,11.5,16.1,"62,065"
26,029,MI,Charlevoix County,9.1,13.6,"64,604"
26,031,MI,Cheboygan County,12.9,20.8,"53,747"
26,033,MI,Chippewa County,17.7,21.6,"48,972"
26,035,MI,Clare County,18.9,30.7,"46,085"
26,037,MI,Clinton County,7.8,9.0,"77,617"
26,039,MI,Crawford County,15.8,25.3,"50,367"
26,041,MI,Delta County,11.8,15.4,"53,234"
26,043,MI,Dickinson County,11.4,14.3,"56,033"
26,045,MI,Eaton County,8.8,12.0,"70,638"
26,047,MI,Emmet County,8.6,11.9,"71,401"
26,049,MI,Genesee County,16.3,22.6,"52,157"
26,051,MI,Gladwin County,15.9,25.1,"49,146"
26,053,MI,Gogebic County,17.4,26.0,"44,675"
26,055,MI,Grand Traverse County,8.8,11.7,"66,271"
26,057,MI,Gratiot County,15.7,20.1,"55,249"
26,059,MI,Hillsdale County,14.4,21.5,"54,863"
26,061,MI,Houghton County,14.1,13.8,"52,585"
26,063,MI,Huron County,11.8,16.5,"51,767"
26,065,MI,Ingham County,15.8,16.5,"57,733"
26,067,MI,Ionia County,11.5,15.2,"64,641"
26,069,MI,Iosco County,14.5,24.5,"47,401"
26,071,MI,Iron County,15.4,25.8,"48,920"
26,073,MI,Isabella County,18.1,16.2,"47,999"
26,075,MI,Jackson County,11.9,17.8,"58,637"
26,077,MI,Kalamazoo County,14.1,14.6,"62,476"
26,079,MI,Kalkaska County,10.9,18.7,"57,920"
26,081,MI,Kent County,9.9,12.7,"71,933"
26,083,MI,Keweenaw County,10.7,16.1,"50,729"
26,085,MI,Lake County,18.7,32.0,"40,382"
26,087,MI,Lapeer County,9.3,11.3,"71,306"
26,089,MI,Leelanau County,6.7,11.4,"86,406"
26,091,MI,Lenawee County,11.1,15.4,"62,050"
26,093,MI,Livingston County,5.2,5.7,"92,357"
26,095,MI,Luce County,18.6,26.7,"47,959"
26,097,MI,Mackinac County,11.6,20.4,"53,028"
26,099,MI,Macomb County,11.6,16.5,"67,646"
26,101,MI,Manistee County,13.0,21.1,"54,422"
26,103,MI,Marquette County,13.3,14.1,"56,179"
26,105,MI,Mason County,13.8,21.4,"55,536"
26,107,MI,Mecosta County,17.6,19.3,"52,481"
26,109,MI,Menominee County,10.6,16.8,"57,421"
26,111,MI,Midland County,10.6,13.2,"68,054"
26,113,MI,Missaukee County,11.8,17.1,"51,151"
26,115,MI,Monroe County,9.5,12.4,"66,179"
26,117,MI,Montcalm County,13.2,17.9,"55,735"
26,119,MI,Montmorency County,16.9,28.5,"44,500"
26,121,MI,Muskegon County,14.4,19.1,"55,410"
26,123,MI,Newaygo County,14.5,19.8,"57,840"
26,125,MI,Oakland County,7.8,8.6,"86,597"
26,127,MI,Oceana County,14.4,20.9,"56,533"
26,129,MI,Ogemaw County,17.4,26.6,"45,186"
26,131,MI,Ontonagon County,11.7,20.5,"46,824"
26,133,MI,Osceola County,12.9,19.0,"52,272"
26,135,MI,Oscoda County,16.3,26.9,"42,620"
26,137,MI,Otsego County,10.1,15.0,"59,538"
26,139,MI,Ottawa County,7.5,6.5,"79,402"
26,141,MI,Presque Isle County,13.5,23.1,"56,119"
26,143,MI,Roscommon County,17.8,31.9,"50,822"
26,145,MI,Saginaw County,20.7,30.3,"50,992"
26,147,MI,St. Clair County,11.1,16.7,"61,466"
26,149,MI,St. Joseph County,12.4,17.3,"58,400"
26,151,MI,Sanilac County,14.5,21.6,"49,541"
26,153,MI,Schoolcraft County,13.9,23.9,"49,735"
26,155,MI,Shiawassee County,10.8,14.3,"53,197"
26,157,MI,Tuscola County,13.0,19.0,"52,365"
26,159,MI,Van Buren County,13.3,17.4,"59,240"
26,161,MI,Washtenaw County,12.4,11.2,"77,359"
26,163,MI,Wayne County,19.6,28.5,"52,644"
26,165,MI,Wexford County,15.2,21.6,"53,711"
27,000,MN,Minnesota,9.3,10.8,"77,712"
27,001,MN,Aitkin County,10.9,16.8,"56,471"
27,003,MN,Anoka County,6.8,8.6,"88,416"
27,005,MN,Becker County,11.3,15.2,"67,261"
27,007,MN,Beltrami County,15.3,21.0,"60,386"
27,009,MN,Benton County,8.7,9.6,"67,048"
27,011,MN,Big Stone County,12.8,16.6,"55,635"
27,013,MN,Blue Earth County,13.2,12.1,"68,620"
27,015,MN,Brown County,9.2,10.9,"63,708"
27,017,MN,Carlton County,10.4,12.2,"68,442"
27,019,MN,Carver County,4.6,4.1,"106,582"
27,021,MN,Cass County,11.7,18.7,"57,928"
27,023,MN,Chippewa County,10.6,14.3,"58,611"
27,025,MN,Chisago County,6.5,7.8,"85,080"
27,027,MN,Clay County,12.9,13.6,"67,970"
27,029,MN,Clearwater County,14.0,18.6,"60,235"
27,031,MN,Cook County,9.7,16.9,"62,528"
27,033,MN,Cottonwood County,12.0,15.7,"58,801"
27,035,MN,Crow Wing County,10.7,13.8,"64,008"
27,037,MN,Dakota County,5.0,5.6,"93,850"
27,039,MN,Dodge County,6.0,6.9,"84,385"
27,041,MN,Douglas County,9.2,9.3,"67,370"
27,043,MN,Faribault County,11.4,16.4,"55,696"
27,045,MN,Fillmore County,12.3,17.8,"67,804"
27,047,MN,Freeborn County,10.2,14.0,"62,770"
27,049,MN,Goodhue County,8.0,8.7,"74,974"
27,051,MN,Grant County,10.0,13.2,"61,901"
27,053,MN,Hennepin County,10.0,10.4,"84,220"
27,055,MN,Houston County,7.4,8.7,"70,325"
27,057,MN,Hubbard County,10.2,14.7,"65,557"
27,059,MN,Isanti County,8.5,9.4,"74,481"
27,061,MN,Itasca County,12.2,14.9,"59,138"
27,063,MN,Jackson County,10.3,12.8,"64,052"
27,065,MN,Kanabec County,12.7,16.7,"57,937"
27,067,MN,Kandiyohi County,12.4,15.5,"66,030"
27,069,MN,Kittson County,9.8,12.1,"60,785"
27,071,MN,Koochiching County,13.6,18.9,"59,299"
27,073,MN,Lac qui Parle County,9.8,12.9,"62,182"
27,075,MN,Lake County,8.8,11.4,"68,725"
27,077,MN,Lake of the Woods County,10.4,14.3,"62,357"
27,079,MN,Le Sueur County,6.7,7.6,"82,936"
27,081,MN,Lincoln County,8.8,11.7,"60,199"
27,083,MN,Lyon County,10.4,11.7,"66,692"
27,085,MN,McLeod County,7.5,8.7,"67,835"
27,087,MN,Mahnomen County,18.7,29.7,"52,486"
27,089,MN,Marshall County,9.3,11.3,"66,165"
27,091,MN,Martin County,10.8,14.9,"57,521"
27,093,MN,Meeker County,8.6,9.5,"66,785"
27,095,MN,Mille Lacs County,10.9,15.7,"66,546"
27,097,MN,Morrison County,10.1,11.8,"63,671"
27,099,MN,Mower County,11.6,14.4,"60,831"
27,101,MN,Murray County,8.7,12.5,"72,302"
27,103,MN,Nicollet County,9.8,10.1,"73,386"
27,105,MN,Nobles County,11.4,13.4,"58,596"
27,107,MN,Norman County,11.9,17.3,"60,560"
27,109,MN,Olmsted County,7.7,8.5,"83,656"
27,111,MN,Otter Tail County,9.5,11.8,"63,741"
27,113,MN,Pennington County,10.0,12.4,"64,778"
27,115,MN,Pine County,10.9,15.0,"62,206"
27,117,MN,Pipestone County,10.6,14.8,"58,379"
27,119,MN,Polk County,12.3,15.1,"61,629"
27,121,MN,Pope County,8.6,10.6,"70,662"
27,123,MN,Ramsey County,13.0,18.0,"70,485"
27,125,MN,Red Lake County,9.1,10.8,"57,208"
27,127,MN,Redwood County,9.4,11.7,"61,480"
27,129,MN,Renville County,10.6,14.7,"63,768"
27,131,MN,Rice County,9.4,10.9,"71,490"
27,133,MN,Rock County,9.7,11.4,"67,389"
27,135,MN,Roseau County,9.9,10.9,"69,341"
27,137,MN,St. Louis County,13.8,13.8,"64,321"
27,139,MN,Scott County,4.6,5.7,"108,730"
27,141,MN,Sherburne County,6.0,6.7,"92,205"
27,143,MN,Sibley County,9.0,10.2,"73,913"
27,145,MN,Stearns County,13.5,15.0,"67,213"
27,147,MN,Steele County,9.1,12.1,"70,093"
27,149,MN,Stevens County,11.9,9.6,"64,585"
27,151,MN,Swift County,10.8,13.6,"59,516"
27,153,MN,Todd County,13.1,17.8,"58,012"
27,155,MN,Traverse County,12.6,22.3,"60,270"
27,157,MN,Wabasha County,7.4,8.4,"68,843"
27,159,MN,Wadena County,12.7,16.7,"55,215"
27,161,MN,Waseca County,8.8,11.0,"69,110"
27,163,MN,Washington County,5.2,5.4,"105,251"
27,165,MN,Watonwan County,11.6,15.2,"65,099"
27,167,MN,Wilkin County,10.0,12.5,"65,514"
27,169,MN,Winona County,12.3,11.0,"63,878"
27,171,MN,Wright County,4.9,4.9,"99,744"
27,173,MN,Yellow Medicine County,10.7,14.5,"64,247"
28,000,MS,Mississippi,19.2,27.1,"48,871"
28,001,MS,Adams County,25.8,36.6,"40,007"
28,003,MS,Alcorn County,17.0,23.5,"46,712"
28,005,MS,Amite County,22.0,30.4,"41,927"
28,007,MS,Attala County,22.3,32.0,"40,592"
28,009,MS,Benton County,19.7,30.5,"41,019"
28,011,MS,Bolivar County,34.2,46.6,"35,599"
28,013,MS,Calhoun County,22.4,32.1,"38,073"
28,015,MS,Carroll County,15.9,23.3,"46,012"
28,017,MS,Chickasaw County,19.9,28.7,"40,762"
28,019,MS,Choctaw County,20.9,30.9,"43,567"
28,021,MS,Claiborne County,33.3,39.9,"33,163"
28,023,MS,Clarke County,18.5,29.1,"43,774"
28,025,MS,Clay County,22.7,33.5,"40,257"
28,027,MS,Coahoma County,37.9,54.1,"31,234"
28,029,MS,Copiah County,20.9,27.9,"43,471"
28,031,MS,Covington County,19.9,30.6,"43,796"
28,033,MS,DeSoto County,10.8,14.1,"72,890"
28,035,MS,Forrest County,20.1,27.6,"45,326"
28,037,MS,Franklin County,22.1,32.0,"43,579"
28,039,MS,George County,16.4,22.1,"54,560"
28,041,MS,Greene County,21.2,24.8,"45,013"
28,043,MS,Grenada County,22.1,36.0,"39,562"
28,045,MS,Hancock County,17.3,24.1,"54,207"
28,047,MS,Harrison County,18.0,27.9,"54,090"
28,049,MS,Hinds County,25.2,34.0,"42,092"
28,051,MS,Holmes County,37.8,48.3,"28,236"
28,053,MS,Humphreys County,33.3,47.6,"30,555"
28,055,MS,Issaquena County,43.9,58.4,"29,050"
28,057,MS,Itawamba County,13.1,18.1,"51,454"
28,059,MS,Jackson County,14.7,19.6,"57,664"
28,061,MS,Jasper County,16.7,27.5,"43,527"
28,063,MS,Jefferson County,31.7,43.9,"32,234"
28,065,MS,Jefferson Davis County,25.2,39.9,"34,876"
28,067,MS,Jones County,18.8,25.6,"44,670"
28,069,MS,Kemper County,26.1,38.0,"37,262"
28,071,MS,Lafayette County,16.5,16.0,"52,428"
28,073,MS,Lamar County,11.8,17.6,"65,261"
28,075,MS,Lauderdale County,22.8,31.1,"44,492"
28,077,MS,Lawrence County,19.3,27.2,"45,844"
28,079,MS,Leake County,21.1,37.1,"42,938"
28,081,MS,Lee County,15.2,21.5,"57,597"
28,083,MS,Leflore County,35.6,47.9,"31,091"
28,085,MS,Lincoln County,17.7,25.5,"45,609"
28,087,MS,Lowndes County,18.5,27.4,"49,086"
28,089,MS,Madison County,11.5,16.2,"77,665"
28,091,MS,Marion County,22.9,31.2,"40,017"
28,093,MS,Marshall County,19.9,29.4,"40,650"
28,095,MS,Monroe County,16.9,22.6,"47,768"
28,097,MS,Montgomery County,21.2,32.7,"40,442"
28,099,MS,Neshoba County,21.2,31.1,"44,008"
28,101,MS,Newton County,20.2,27.8,"45,278"
28,103,MS,Noxubee County,26.8,40.5,"34,467"
28,105,MS,Oktibbeha County,22.2,24.5,"43,226"
28,107,MS,Panola County,22.6,34.1,"42,287"
28,109,MS,Pearl River County,16.1,22.0,"51,023"
28,111,MS,Perry County,20.5,29.4,"45,758"
28,113,MS,Pike County,27.6,39.4,"39,063"
28,115,MS,Pontotoc County,16.3,22.7,"50,133"
28,117,MS,Prentiss County,16.5,22.0,"49,750"
28,119,MS,Quitman County,33.8,49.7,"31,877"
28,121,MS,Rankin County,10.8,14.3,"71,478"
28,123,MS,Scott County,19.1,28.0,"41,496"
28,125,MS,Sharkey County,35.1,53.1,"32,650"
28,127,MS,Simpson County,21.3,31.6,"43,757"
28,129,MS,Smith County,17.0,24.1,"48,335"
28,131,MS,Stone County,16.6,24.9,"51,353"
28,133,MS,Sunflower County,38.7,58.5,"34,017"
28,135,MS,Tallahatchie County,33.7,42.8,"35,671"
28,137,MS,Tate County,14.9,20.6,"54,882"
28,139,MS,Tippah County,19.0,28.1,"49,254"
28,141,MS,Tishomingo County,15.7,20.3,"47,839"
28,143,MS,Tunica County,26.6,42.0,"37,886"
28,145,MS,Union County,14.1,21.1,"51,678"
28,147,MS,Walthall County,23.7,35.0,"37,080"
28,149,MS,Warren County,20.7,34.8,"50,060"
28,151,MS,Washington County,28.1,40.2,"38,040"
28,153,MS,Wayne County,22.5,33.0,"38,380"
28,155,MS,Webster County,16.5,24.7,"49,335"
28,157,MS,Wilkinson County,32.4,39.5,"33,777"
28,159,MS,Winston County,22.2,32.9,"48,427"
28,161,MS,Yalobusha County,22.3,34.7,"42,995"
28,163,MS,Yazoo County,31.3,38.9,"37,119"
29,000,MO,Missouri,12.8,16.5,"61,815"
29,001,MO,Adair County,23.9,20.1,"47,619"
29,003,MO,Andrew County,8.7,10.7,"63,665"
29,005,MO,Atchison County,12.5,17.6,"54,708"
29,007,MO,Audrain County,16.3,23.1,"55,262"
29,009,MO,Barry County,19.0,29.3,"47,532"
29,011,MO,Barton County,15.5,20.8,"46,554"
29,013,MO,Bates County,13.7,18.8,"54,634"
29,015,MO,Benton County,15.6,26.9,"51,574"
29,017,MO,Bollinger County,15.0,22.5,"54,291"
29,019,MO,Boone County,16.6,13.5,"62,805"
29,021,MO,Buchanan County,18.6,22.8,"51,811"
29,023,MO,Butler County,19.9,28.5,"43,640"
29,025,MO,Caldwell County,13.2,17.6,"52,861"
29,027,MO,Callaway County,10.5,14.3,"64,333"
29,029,MO,Camden County,13.2,20.6,"54,637"
29,031,MO,Cape Girardeau County,12.4,13.5,"60,997"
29,033,MO,Carroll County,12.1,19.3,"59,257"
29,035,MO,Carter County,20.4,32.3,"39,423"
29,037,MO,Cass County,7.3,9.6,"79,949"
29,039,MO,Cedar County,18.2,27.0,"43,563"
