Notes,County,County Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,Deaths,Population,Crude Rate
,"Venango County, PA",42121,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,99,581100,17.0
,"Venango County, PA",42121,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,65,581100,11.2
,"Venango County, PA",42121,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,34,581100,5.9
,"Warren County, PA",42123,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,62,443670,14.0
,"Warren County, PA",42123,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,39,443670,8.8
,"Warren County, PA",42123,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,23,443670,5.2
,"Washington County, PA",42125,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,382,2285765,16.7
,"Washington County, PA",42125,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,228,2285765,10.0
,"Washington County, PA",42125,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,154,2285765,6.7
,"Wayne County, PA",42127,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,155,567643,27.3
,"Wayne County, PA",42127,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,101,567643,17.8
,"Wayne County, PA",42127,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,54,567643,9.5
,"Westmoreland County, PA",42129,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,627,3927430,16.0
,"Westmoreland County, PA",42129,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,365,3927430,9.3
,"Westmoreland County, PA",42129,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,262,3927430,6.7
,"Wyoming County, PA",42131,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,55,303981,18.1
,"Wyoming County, PA",42131,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,32,303981,10.5
,"Wyoming County, PA",42131,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,23,303981,7.6
,"York County, PA",42133,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,788,4869776,16.2
,"York County, PA",42133,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,401,4869776,8.2
,"York County, PA",42133,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,387,4869776,7.9
,"Bristol County, RI",44001,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,66,539640,12.2
,"Bristol County, RI",44001,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,58,539640,10.7
,"Kent County, RI",44003,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,227,1812673,12.5
,"Kent County, RI",44003,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,61,1812673,3.4
,"Kent County, RI",44003,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,166,1812673,9.2
,"Newport County, RI",44005,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,105,907501,11.6
,"Newport County, RI",44005,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,27,907501,3.0
,"Newport County, RI",44005,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,78,907501,8.6
,"Providence County, RI",44007,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,712,6958338,10.2
,"Providence County, RI",44007,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,172,6958338,2.5
,"Providence County, RI",44007,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,540,6958338,7.8
,"Washington County, RI",44009,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,170,1388857,12.2
,"Washington County, RI",44009,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,56,1388857,4.0
,"Washington County, RI",44009,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,114,1388857,8.2
,"Abbeville County, SC",45001,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,51,273649,18.6
,"Abbeville County, SC",45001,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,43,273649,15.7
,"Aiken County, SC",45003,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,356,1827156,19.5
,"Aiken County, SC",45003,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,243,1827156,13.3
,"Aiken County, SC",45003,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,113,1827156,6.2
,"Anderson County, SC",45007,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,420,2145833,19.6
,"Anderson County, SC",45007,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,286,2145833,13.3
,"Anderson County, SC",45007,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,134,2145833,6.2
,"Bamberg County, SC",45009,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,17,164279,Unreliable
,"Bamberg County, SC",45009,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,14,164279,Unreliable
,"Barnwell County, SC",45011,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,27,238605,11.3
,"Barnwell County, SC",45011,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,21,238605,8.8
,"Beaufort County, SC",45013,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,253,1968731,12.9
,"Beaufort County, SC",45013,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,155,1968731,7.9
,"Beaufort County, SC",45013,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,98,1968731,5.0
,"Berkeley County, SC",45015,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,347,2259980,15.4
,"Berkeley County, SC",45015,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,211,2259980,9.3
,"Berkeley County, SC",45015,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,136,2259980,6.0
,"Calhoun County, SC",45017,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,30,163071,18.4
,"Calhoun County, SC",45017,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,20,163071,12.3
,"Calhoun County, SC",45017,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,10,163071,Unreliable
,"Charleston County, SC",45019,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,612,4249369,14.4
,"Charleston County, SC",45019,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,323,4249369,7.6
,"Charleston County, SC",45019,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,289,4249369,6.8
,"Cherokee County, SC",45021,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,128,620092,20.6
,"Cherokee County, SC",45021,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,90,620092,14.5
,"Cherokee County, SC",45021,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,38,620092,6.1
,"Chester County, SC",45023,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,64,356993,17.9
,"Chester County, SC",45023,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,48,356993,13.4
,"Chester County, SC",45023,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,16,356993,Unreliable
,"Chesterfield County, SC",45025,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,83,506704,16.4
,"Chesterfield County, SC",45025,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,64,506704,12.6
,"Chesterfield County, SC",45025,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,19,506704,Unreliable
,"Clarendon County, SC",45027,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,55,375165,14.7
,"Clarendon County, SC",45027,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,44,375165,11.7
,"Clarendon County, SC",45027,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,375165,Unreliable
,"Colleton County, SC",45029,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,75,417298,18.0
,"Colleton County, SC",45029,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,55,417298,13.2
,"Colleton County, SC",45029,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,20,417298,4.8
,"Darlington County, SC",45031,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,106,742829,14.3
,"Darlington County, SC",45031,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,81,742829,10.9
,"Darlington County, SC",45031,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,25,742829,3.4
,"Dillon County, SC",45033,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,35,341825,10.2
,"Dillon County, SC",45033,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,30,341825,8.8
,"Dorchester County, SC",45035,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,255,1665709,15.3
,"Dorchester County, SC",45035,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,141,1665709,8.5
,"Dorchester County, SC",45035,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,114,1665709,6.8
,"Edgefield County, SC",45037,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,42,293988,14.3
,"Edgefield County, SC",45037,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,28,293988,9.5
,"Edgefield County, SC",45037,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,14,293988,Unreliable
,"Fairfield County, SC",45039,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,28,251790,11.1
,"Fairfield County, SC",45039,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,17,251790,Unreliable
,"Fairfield County, SC",45039,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,251790,Unreliable
,"Florence County, SC",45041,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,160,1520500,10.5
,"Florence County, SC",45041,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,114,1520500,7.5
,"Florence County, SC",45041,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,46,1520500,3.0
,"Georgetown County, SC",45043,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,99,674137,14.7
,"Georgetown County, SC",45043,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,69,674137,10.2
,"Georgetown County, SC",45043,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,30,674137,4.5
,"Greenville County, SC",45045,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,868,5404854,16.1
,"Greenville County, SC",45045,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,504,5404854,9.3
,"Greenville County, SC",45045,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,364,5404854,6.7
,"Greenwood County, SC",45047,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,112,771447,14.5
,"Greenwood County, SC",45047,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,72,771447,9.3
,"Greenwood County, SC",45047,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,40,771447,5.2
,"Hampton County, SC",45049,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,23,219649,10.5
,"Hampton County, SC",45049,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,16,219649,Unreliable
,"Horry County, SC",45051,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,577,3444884,16.7
,"Horry County, SC",45051,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,379,3444884,11.0
,"Horry County, SC",45051,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,198,3444884,5.7
,"Jasper County, SC",45053,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,44,304983,14.4
,"Jasper County, SC",45053,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,26,304983,8.5
,"Jasper County, SC",45053,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,18,304983,Unreliable
,"Kershaw County, SC",45055,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,125,704341,17.7
,"Kershaw County, SC",45055,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,82,704341,11.6
,"Kershaw County, SC",45055,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,43,704341,6.1
,"Lancaster County, SC",45057,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,136,959571,14.2
,"Lancaster County, SC",45057,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,92,959571,9.6
,"Lancaster County, SC",45057,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,44,959571,4.6
,"Laurens County, SC",45059,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,136,734668,18.5
,"Laurens County, SC",45059,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,95,734668,12.9
,"Laurens County, SC",45059,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,41,734668,5.6
,"Lee County, SC",45061,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,28,197092,14.2
,"Lee County, SC",45061,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,19,197092,Unreliable
,"Lexington County, SC",45063,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,520,3107965,16.7
,"Lexington County, SC",45063,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,339,3107965,10.9
,"Lexington County, SC",45063,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,181,3107965,5.8
,"McCormick County, SC",45065,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,17,107201,Unreliable
,"McCormick County, SC",45065,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,11,107201,Unreliable
,"Marion County, SC",45067,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,45,348990,12.9
,"Marion County, SC",45067,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,34,348990,9.7
,"Marion County, SC",45067,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,348990,Unreliable
,"Marlboro County, SC",45069,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,43,300875,14.3
,"Marlboro County, SC",45069,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,27,300875,9.0
,"Marlboro County, SC",45069,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,16,300875,Unreliable
,"Newberry County, SC",45071,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,78,418093,18.7
,"Newberry County, SC",45071,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,50,418093,12.0
,"Newberry County, SC",45071,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,28,418093,6.7
,"Oconee County, SC",45073,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,150,840828,17.8
,"Oconee County, SC",45073,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,106,840828,12.6
,"Oconee County, SC",45073,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,44,840828,5.2
,"Orangeburg County, SC",45075,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,116,979958,11.8
,"Orangeburg County, SC",45075,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,82,979958,8.4
,"Orangeburg County, SC",45075,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,34,979958,3.5
,"Pickens County, SC",45077,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,281,1346502,20.9
,"Pickens County, SC",45077,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,156,1346502,11.6
,"Pickens County, SC",45077,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,125,1346502,9.3
,"Richland County, SC",45079,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,559,4445850,12.6
,"Richland County, SC",45079,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,329,4445850,7.4
,"Richland County, SC",45079,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,230,4445850,5.2
,"Saluda County, SC",45081,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,28,221801,12.6
,"Saluda County, SC",45081,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,22,221801,9.9
,"Spartanburg County, SC",45083,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,585,3309928,17.7
,"Spartanburg County, SC",45083,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,371,3309928,11.2
,"Spartanburg County, SC",45083,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,214,3309928,6.5
,"Sumter County, SC",45085,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,124,1180326,10.5
,"Sumter County, SC",45085,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,92,1180326,7.8
,"Sumter County, SC",45085,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,32,1180326,2.7
,"Union County, SC",45087,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,45,306502,14.7
,"Union County, SC",45087,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,32,306502,10.4
,"Union County, SC",45087,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,13,306502,Unreliable
,"Williamsburg County, SC",45089,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,24,354311,6.8
,"Williamsburg County, SC",45089,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,12,354311,Unreliable
,"Williamsburg County, SC",45089,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,12,354311,Unreliable
,"York County, SC",45091,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,426,2796307,15.2
,"York County, SC",45091,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,265,2796307,9.5
,"York County, SC",45091,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,161,2796307,5.8
,"Beadle County, SD",46005,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,35,199429,17.6
,"Beadle County, SD",46005,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,22,199429,11.0
,"Beadle County, SD",46005,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,13,199429,Unreliable
,"Bennett County, SD",46007,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,11,37759,Unreliable
,"Bennett County, SD",46007,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,10,37759,Unreliable
,"Bon Homme County, SD",46009,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,11,76833,Unreliable
,"Brookings County, SD",46011,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,40,371301,10.8
,"Brookings County, SD",46011,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,16,371301,Unreliable
,"Brookings County, SD",46011,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,24,371301,6.5
,"Brown County, SD",46013,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,58,420983,13.8
,"Brown County, SD",46013,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,34,420983,8.1
,"Brown County, SD",46013,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,24,420983,5.7
,"Brule County, SD",46015,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,13,58117,Unreliable
,"Brule County, SD",46015,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,10,58117,Unreliable
,"Buffalo County, SD",46017,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,18,22112,Unreliable
,"Buffalo County, SD",46017,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,16,22112,Unreliable
,"Butte County, SD",46019,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,20,113009,17.7
,"Butte County, SD",46019,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,18,113009,Unreliable
,"Charles Mix County, SD",46023,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,26,102180,25.4
,"Charles Mix County, SD",46023,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,18,102180,Unreliable
,"Clay County, SD",46027,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,17,154310,Unreliable
,"Codington County, SD",46029,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,43,306377,14.0
,"Codington County, SD",46029,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,24,306377,7.8
,"Codington County, SD",46029,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,19,306377,Unreliable
,"Corson County, SD",46031,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,25,45360,55.1
,"Corson County, SD",46031,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,24,45360,52.9
,"Custer County, SD",46033,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,23,94254,24.4
,"Custer County, SD",46033,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,17,94254,Unreliable
,"Davison County, SD",46035,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,36,217474,16.6
,"Davison County, SD",46035,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,19,217474,Unreliable
,"Davison County, SD",46035,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,17,217474,Unreliable
,"Day County, SD",46037,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,11,61153,Unreliable
,"Dewey County, SD",46041,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,27,62355,43.3
,"Dewey County, SD",46041,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,21,62355,33.7
,"Fall River County, SD",46047,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,19,75312,Unreliable
,"Fall River County, SD",46047,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,11,75312,Unreliable
,"Grant County, SD",46051,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,12,78937,Unreliable
,"Hamlin County, SD",46057,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,11,66281,Unreliable
,"Hughes County, SD",46065,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,32,192247,16.6
,"Hughes County, SD",46065,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,13,192247,Unreliable
,"Hughes County, SD",46065,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,19,192247,Unreliable
,"Jackson County, SD",46071,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,12,35789,Unreliable
,"Kingsbury County, SD",46077,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,17,55475,Unreliable
,"Kingsbury County, SD",46077,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,13,55475,Unreliable
,"Lake County, SD",46079,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,19,135643,Unreliable
,"Lake County, SD",46079,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,12,135643,Unreliable
,"Lawrence County, SD",46081,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,55,275716,19.9
